Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name,pH
38.98,79.45,65.12,Sandy,Oil seeds,7,12,12,MAP 28:28:0,6.44
19.86,67.27,38.46,Black,Barley,11,10,9,NPK Complex 14:35:14,5.6
30.09,86.5,42.1,Clayey,Wheat,10,10,19,Kribhco NPK 20:20:0,6.76
36.5,81.88,45.75,Sandy,Paddy,19,16,6,MAP 28:28:0,5.66
25.42,53.15,57.71,Red,Wheat,38,7,1,Tata Paras NPK 10:26:26,6.22
17.45,71.72,51.26,Clayey,Tobacco,18,10,14,Iffco NPK 17:17:17,7.18
21.07,71.64,56.32,Red,Tobacco,18,14,8,Iffco NPK 17:17:17,5.95
25.25,51.34,58.7,Clayey,Sugarcane,24,1,3,Tata Paras NPK 10:26:26,6.44
15.27,51.37,40.19,Red,Sugarcane,16,21,4,DAP (18:46:0),6.67
21.3,70.26,37.47,Red,Sugarcane,15,18,2,DAP (18:46:0),6.83
32.96,51.37,46.32,Black,Ground Nuts,10,13,5,DAP (18:46:0),5.92
25.55,50.24,42.48,Sandy,Pulses,6,10,13,MAP 28:28:0,6.32
22.21,67.5,38.24,Sandy,Paddy,11,18,20,Urea (46% N),7.32
17.68,45.67,40.01,Red,Cotton,9,9,3,NPK Complex 14:35:14,5.51
39.53,75.5,41.18,Clayey,Sugarcane,18,18,9,DAP (18:46:0),7.42
24.63,51.98,29.59,Red,Millets,9,6,4,NPK Complex 14:35:14,7.22
25.4,73.98,48.75,Clayey,Tobacco,17,11,10,NPK Complex 14:35:14,6.52
17.15,77.26,49.45,Red,Ground Nuts,7,8,23,Kribhco NPK 20:20:0,6.31
35.38,56.04,57.9,Red,Maize,8,27,22,Urea (46% N),7.38
34.7,58.42,32.24,Sandy,Oil seeds,11,11,7,DAP (18:46:0),6.64
18.56,77.62,41.37,Loamy,Sugarcane,22,3,12,Tata Paras NPK 10:26:26,5.95
39.33,73.08,58.68,Clayey,Barley,17,7,11,NPK Complex 14:35:14,7.22
21.96,57.72,43.07,Red,Wheat,19,7,7,Iffco NPK 17:17:17,5.7
23.7,70.85,58.33,Sandy,Maize,24,17,9,NPK Complex 14:35:14,6.53
18.67,55.79,21.19,Loamy,Millets,13,7,6,Iffco NPK 17:17:17,5.57
35.42,52.67,40.49,Clayey,Sugarcane,11,14,16,MAP 28:28:0,5.54
19.46,74.69,51.58,Sandy,Maize,32,12,5,Tata Paras NPK 10:26:26,7.49
22.99,79.39,25.76,Sandy,Pulses,5,2,5,NPK Complex 14:35:14,5.72
22.8,40.56,27.26,Loamy,Cotton,16,8,1,Tata Paras NPK 10:26:26,7.38
27.28,68.32,62.04,Loamy,Tobacco,19,25,3,DAP (18:46:0),5.87
23.51,74.49,28.79,Loamy,Wheat,8,15,19,Urea (46% N),5.94
30.66,51.37,35.81,Sandy,Barley,16,11,11,NPK Complex 14:35:14,7.01
36.6,89.49,36.01,Red,Tobacco,7,8,25,Kribhco NPK 20:20:0,6.6
24.71,45.31,59.19,Clayey,Barley,11,20,11,MAP 28:28:0,6.08
39.74,44.52,49.7,Sandy,Tobacco,16,12,10,Iffco NPK 17:17:17,5.83
20.07,85.48,48.61,Red,Sugarcane,16,15,10,DAP (18:46:0),6.42
24.0,66.35,54.79,Clayey,Pulses,1,11,28,Urea (46% N),6.13
18.2,57.75,57.23,Sandy,Cotton,7,8,19,Kribhco NPK 20:20:0,5.79
20.93,49.52,59.34,Black,Paddy,8,7,15,Kribhco NPK 20:20:0,7.12
22.16,82.05,48.83,Black,Pulses,5,4,12,NPK Complex 14:35:14,6.07
15.33,81.58,53.16,Clayey,Barley,14,6,3,NPK Complex 14:35:14,7.02
36.65,59.56,64.2,Black,Ground Nuts,16,4,3,Tata Paras NPK 10:26:26,6.62
37.53,69.49,38.63,Clayey,Sugarcane,15,11,18,Iffco NPK 17:17:17,5.89
27.51,44.3,27.32,Loamy,Ground Nuts,5,12,8,MAP 28:28:0,6.34
26.27,62.04,54.41,Clayey,Sugarcane,5,6,24,Kribhco NPK 20:20:0,6.44
20.97,41.37,41.44,Black,Wheat,28,11,6,NPK Complex 14:35:14,5.91
33.92,88.46,44.15,Clayey,Cotton,6,19,10,MAP 28:28:0,5.77
16.72,54.75,32.68,Sandy,Ground Nuts,10,8,19,Iffco NPK 17:17:17,6.01
22.17,69.01,65.11,Red,Paddy,12,12,13,Iffco NPK 17:17:17,6.34
18.53,88.08,60.48,Loamy,Pulses,2,8,28,Urea (46% N),7.42
32.26,55.06,24.37,Loamy,Barley,16,19,4,DAP (18:46:0),6.48
23.05,84.36,53.26,Black,Millets,20,3,2,Tata Paras NPK 10:26:26,7.23
36.88,44.52,63.79,Loamy,Tobacco,12,17,10,MAP 28:28:0,7.48
18.11,72.76,56.51,Loamy,Wheat,42,6,7,Tata Paras NPK 10:26:26,6.12
38.5,76.54,39.28,Red,Ground Nuts,7,10,12,MAP 28:28:0,5.9
31.85,67.39,21.95,Loamy,Wheat,28,10,8,Iffco NPK 17:17:17,6.53
34.8,45.82,69.86,Loamy,Pulses,2,4,30,Kribhco NPK 20:20:0,6.2
23.06,66.9,21.83,Black,Barley,10,17,10,MAP 28:28:0,7.2
37.36,44.57,68.82,Loamy,Wheat,20,7,10,Iffco NPK 17:17:17,5.56
31.72,87.12,52.7,Clayey,Maize,11,13,15,Iffco NPK 17:17:17,6.99
22.93,62.52,34.36,Sandy,Millets,8,4,17,Kribhco NPK 20:20:0,7.06
33.18,82.47,29.2,Red,Wheat,15,8,14,Kribhco NPK 20:20:0,5.57
20.27,41.58,51.97,Clayey,Barley,19,5,3,Tata Paras NPK 10:26:26,6.32
17.88,69.11,49.31,Black,Paddy,21,11,4,NPK Complex 14:35:14,5.5
30.96,61.97,39.62,Loamy,Pulses,5,8,18,MAP 28:28:0,6.11
29.94,60.76,51.88,Red,Pulses,7,3,3,NPK Complex 14:35:14,6.67
34.18,45.22,52.47,Loamy,Paddy,31,2,3,Tata Paras NPK 10:26:26,6.36
25.3,81.32,64.64,Clayey,Ground Nuts,6,5,15,Iffco NPK 17:17:17,6.54
39.33,88.61,25.54,Black,Maize,33,9,6,Tata Paras NPK 10:26:26,6.41
39.0,75.31,47.92,Loamy,Ground Nuts,16,2,6,Tata Paras NPK 10:26:26,7.04
30.18,87.26,66.46,Sandy,Cotton,22,1,8,Tata Paras NPK 10:26:26,6.3
33.62,45.74,49.59,Clayey,Wheat,29,5,7,Tata Paras NPK 10:26:26,6.34
24.18,40.92,59.14,Black,Sugarcane,10,11,18,Iffco NPK 17:17:17,6.93
26.33,63.87,24.88,Black,Tobacco,14,12,11,Iffco NPK 17:17:17,6.26
23.61,84.17,60.46,Loamy,Ground Nuts,7,16,8,MAP 28:28:0,5.87
29.24,69.12,55.86,Clayey,Millets,3,5,17,Kribhco NPK 20:20:0,5.76
28.02,78.38,30.52,Loamy,Barley,27,9,3,Tata Paras NPK 10:26:26,5.77
20.73,46.83,66.34,Sandy,Ground Nuts,6,13,10,MAP 28:28:0,7.34
16.6,61.35,35.36,Clayey,Maize,16,12,24,Kribhco NPK 20:20:0,6.45
36.54,84.99,65.63,Black,Tobacco,14,20,9,MAP 28:28:0,5.54
26.35,63.63,55.04,Black,Paddy,6,10,18,Kribhco NPK 20:20:0,7.06
26.96,51.82,43.17,Loamy,Maize,37,8,4,Tata Paras NPK 10:26:26,7.19
23.29,85.08,39.01,Sandy,Oil seeds,7,5,8,Iffco NPK 17:17:17,6.05
39.67,76.02,50.43,Black,Barley,17,15,5,DAP (18:46:0),6.46
17.18,61.56,27.62,Red,Sugarcane,6,7,27,Kribhco NPK 20:20:0,5.97
17.17,53.4,36.2,Sandy,Sugarcane,13,18,10,DAP (18:46:0),6.14
37.47,40.52,35.35,Red,Maize,11,10,13,Iffco NPK 17:17:17,7.49
30.42,80.65,58.21,Red,Ground Nuts,11,5,11,NPK Complex 14:35:14,6.48
37.3,77.4,27.84,Loamy,Cotton,4,7,21,Kribhco NPK 20:20:0,5.74
24.47,44.03,23.34,Red,Ground Nuts,8,7,13,NPK Complex 14:35:14,6.0
24.36,73.79,23.53,Red,Oil seeds,5,13,6,MAP 28:28:0,7.35
37.39,63.33,55.6,Black,Barley,24,8,10,Tata Paras NPK 10:26:26,7.0
37.07,48.54,30.28,Loamy,Millets,15,15,4,DAP (18:46:0),6.66
18.73,71.42,42.0,Clayey,Cotton,14,16,5,DAP (18:46:0),7.22
31.14,44.47,61.75,Black,Tobacco,11,11,13,Iffco NPK 17:17:17,7.43
24.48,41.36,23.33,Sandy,Barley,14,18,10,MAP 28:28:0,5.53
26.14,43.46,30.94,Red,Barley,10,10,12,Iffco NPK 17:17:17,7.13
16.09,82.8,44.62,Loamy,Ground Nuts,10,4,10,NPK Complex 14:35:14,6.74
28.24,84.43,49.72,Sandy,Barley,8,11,17,Iffco NPK 17:17:17,6.03
20.25,57.52,34.31,Sandy,Cotton,10,3,18,Kribhco NPK 20:20:0,5.56
28.05,65.97,29.79,Clayey,Paddy,8,3,15,Kribhco NPK 20:20:0,6.0
20.18,68.0,46.83,Loamy,Barley,10,21,21,Urea (46% N),7.16
34.35,43.78,39.35,Red,Wheat,24,19,6,MAP 28:28:0,5.91
38.53,59.34,22.31,Loamy,Millets,8,10,9,Iffco NPK 17:17:17,6.7
19.34,48.7,22.18,Black,Sugarcane,14,10,11,NPK Complex 14:35:14,5.81
37.72,75.15,66.8,Black,Tobacco,10,25,21,Urea (46% N),6.68
19.35,67.32,20.6,Clayey,Tobacco,6,11,26,Kribhco NPK 20:20:0,6.65
25.5,48.63,59.48,Sandy,Paddy,20,11,12,Iffco NPK 17:17:17,7.24
32.33,54.01,28.84,Clayey,Cotton,10,5,5,NPK Complex 14:35:14,6.51
31.17,51.67,20.95,Loamy,Cotton,21,3,7,Tata Paras NPK 10:26:26,6.1
21.17,76.64,44.32,Red,Sugarcane,9,8,30,Kribhco NPK 20:20:0,6.65
15.35,51.48,26.59,Red,Ground Nuts,7,12,27,Urea (46% N),6.86
34.18,50.85,52.1,Sandy,Millets,17,3,7,Tata Paras NPK 10:26:26,6.96
15.57,60.27,47.08,Red,Tobacco,14,5,4,NPK Complex 14:35:14,6.66
31.95,86.61,67.04,Loamy,Barley,14,11,4,NPK Complex 14:35:14,6.53
22.38,54.88,44.16,Clayey,Wheat,18,15,6,DAP (18:46:0),5.52
22.69,53.13,24.86,Sandy,Paddy,12,16,10,MAP 28:28:0,6.69
25.44,42.66,43.91,Loamy,Oil seeds,12,2,10,Tata Paras NPK 10:26:26,5.58
36.81,65.21,34.43,Loamy,Sugarcane,11,11,18,Iffco NPK 17:17:17,6.51
15.37,72.79,50.61,Red,Tobacco,19,11,10,NPK Complex 14:35:14,6.72
21.52,75.94,57.07,Sandy,Tobacco,10,21,24,Urea (46% N),6.15
28.66,77.99,68.89,Sandy,Maize,21,11,5,NPK Complex 14:35:14,6.49
28.92,71.11,48.87,Red,Cotton,11,14,8,DAP (18:46:0),7.13
15.44,88.5,25.74,Black,Tobacco,6,8,24,Kribhco NPK 20:20:0,6.33
33.96,53.35,63.95,Clayey,Oil seeds,3,8,18,Kribhco NPK 20:20:0,7.24
32.93,80.26,21.49,Black,Maize,12,12,23,Kribhco NPK 20:20:0,6.2
19.72,62.95,51.35,Clayey,Wheat,14,17,11,MAP 28:28:0,6.51
19.9,45.93,38.52,Sandy,Wheat,6,6,22,Kribhco NPK 20:20:0,7.45
24.6,60.0,52.0,Clayey,Barley,9,21,25,Urea (46% N),6.98
34.34,61.17,49.89,Black,Oil seeds,10,4,9,NPK Complex 14:35:14,5.93
38.84,79.29,67.6,Loamy,Barley,10,4,21,Kribhco NPK 20:20:0,6.3
22.65,65.33,69.89,Black,Cotton,17,3,2,Tata Paras NPK 10:26:26,7.05
19.68,41.28,51.58,Sandy,Cotton,7,11,18,Kribhco NPK 20:20:0,6.75
32.18,49.86,28.07,Red,Maize,12,18,15,Iffco NPK 17:17:17,6.98
38.25,64.9,52.15,Loamy,Millets,5,15,16,Urea (46% N),7.23
37.36,53.84,52.92,Loamy,Cotton,8,18,21,Urea (46% N),5.68
17.21,47.35,42.62,Clayey,Barley,10,10,11,NPK Complex 14:35:14,6.1
15.68,82.52,65.87,Sandy,Sugarcane,11,8,15,NPK Complex 14:35:14,6.6
21.53,70.55,45.9,Sandy,Cotton,12,7,11,Iffco NPK 17:17:17,6.95
21.81,58.06,29.16,Clayey,Pulses,5,10,16,MAP 28:28:0,6.58
23.83,50.03,26.8,Black,Pulses,6,7,4,DAP (18:46:0),6.98
38.71,87.41,67.67,Loamy,Barley,12,7,17,Iffco NPK 17:17:17,5.63
34.08,54.73,45.25,Loamy,Paddy,14,20,16,Urea (46% N),5.95
18.57,64.66,31.98,Red,Tobacco,11,24,18,Urea (46% N),5.61
34.08,62.71,44.88,Sandy,Ground Nuts,14,6,8,Tata Paras NPK 10:26:26,7.09
21.52,52.96,58.04,Clayey,Oil seeds,8,5,14,Iffco NPK 17:17:17,6.27
30.1,81.85,40.86,Red,Maize,24,17,10,NPK Complex 14:35:14,7.2
24.72,56.13,42.38,Loamy,Barley,19,6,8,NPK Complex 14:35:14,6.39
30.75,51.54,29.71,Red,Cotton,13,7,8,Iffco NPK 17:17:17,5.91
18.65,81.23,35.52,Clayey,Pulses,1,9,22,Urea (46% N),5.79
33.76,58.74,51.19,Sandy,Maize,34,3,8,Tata Paras NPK 10:26:26,6.04
21.07,52.39,59.8,Black,Oil seeds,9,8,17,Iffco NPK 17:17:17,7.48
33.86,88.66,68.99,Sandy,Wheat,11,19,9,MAP 28:28:0,5.92
24.28,53.79,52.97,Black,Pulses,8,8,11,DAP (18:46:0),6.78
17.94,85.08,23.48,Loamy,Paddy,18,8,4,NPK Complex 14:35:14,7.17
20.3,84.63,33.31,Black,Cotton,11,17,1,DAP (18:46:0),7.45
19.82,47.67,23.04,Sandy,Paddy,19,6,10,Iffco NPK 17:17:17,7.4
31.31,71.98,68.56,Black,Ground Nuts,9,7,13,Iffco NPK 17:17:17,6.63
31.56,47.96,49.92,Red,Pulses,5,10,12,MAP 28:28:0,6.12
15.52,65.85,62.4,Loamy,Cotton,14,7,6,Tata Paras NPK 10:26:26,7.07
23.0,55.03,52.0,Clayey,Ground Nuts,9,5,16,Iffco NPK 17:17:17,6.68
15.26,61.07,68.1,Sandy,Pulses,4,5,24,Kribhco NPK 20:20:0,5.73
18.78,57.67,20.05,Red,Ground Nuts,5,10,13,Iffco NPK 17:17:17,5.55
25.78,64.38,69.95,Black,Ground Nuts,4,6,25,Kribhco NPK 20:20:0,5.74
32.56,60.79,50.06,Black,Maize,23,13,4,NPK Complex 14:35:14,7.27
35.77,71.5,23.37,Black,Cotton,8,4,20,Kribhco NPK 20:20:0,5.62
26.86,52.71,50.68,Black,Barley,17,10,12,Iffco NPK 17:17:17,6.4
31.8,79.0,27.11,Red,Cotton,10,16,4,DAP (18:46:0),7.3
32.87,85.69,25.09,Black,Millets,9,11,10,MAP 28:28:0,5.62
22.81,43.99,27.8,Clayey,Oil seeds,7,15,7,DAP (18:46:0),5.68
34.95,78.86,63.44,Black,Wheat,8,19,16,Urea (46% N),6.09
26.02,62.78,67.14,Loamy,Wheat,17,6,18,Kribhco NPK 20:20:0,7.27
33.72,72.05,53.39,Sandy,Tobacco,28,9,6,Tata Paras NPK 10:26:26,6.71
27.18,65.08,58.97,Red,Maize,14,27,15,MAP 28:28:0,7.44
25.9,79.81,39.1,Black,Cotton,5,7,20,Kribhco NPK 20:20:0,6.59
33.27,53.55,51.6,Red,Oil seeds,8,7,10,Iffco NPK 17:17:17,5.8
36.44,58.87,21.27,Black,Sugarcane,16,9,19,Iffco NPK 17:17:17,6.89
22.8,56.28,54.39,Clayey,Pulses,3,9,26,Urea (46% N),5.58
35.99,80.48,28.53,Red,Millets,6,8,12,Iffco NPK 17:17:17,5.54
17.56,54.51,26.46,Loamy,Millets,9,7,10,Iffco NPK 17:17:17,6.7
39.11,71.39,67.27,Loamy,Pulses,5,10,4,DAP (18:46:0),7.27
38.0,57.25,34.39,Loamy,Cotton,5,6,22,Kribhco NPK 20:20:0,7.04
28.5,69.73,39.94,Clayey,Tobacco,25,5,11,Tata Paras NPK 10:26:26,6.22
33.0,77.43,37.73,Black,Millets,11,13,8,MAP 28:28:0,6.45
21.27,89.91,25.75,Black,Tobacco,13,12,21,Kribhco NPK 20:20:0,7.17
18.32,85.44,51.24,Black,Ground Nuts,9,15,4,DAP (18:46:0),5.6
15.95,79.09,42.8,Sandy,Tobacco,12,18,11,MAP 28:28:0,5.99
36.15,68.39,65.96,Red,Barley,14,21,10,DAP (18:46:0),6.8
38.24,88.0,20.71,Sandy,Ground Nuts,5,4,24,Kribhco NPK 20:20:0,5.78
33.77,77.66,37.81,Black,Tobacco,17,23,3,DAP (18:46:0),6.54
16.65,73.79,50.16,Sandy,Cotton,21,8,3,Tata Paras NPK 10:26:26,6.43
18.32,84.58,46.0,Sandy,Oil seeds,10,4,8,NPK Complex 14:35:14,5.84
25.11,43.24,30.6,Black,Tobacco,14,22,14,MAP 28:28:0,6.16
20.24,69.39,31.63,Red,Cotton,5,16,18,Urea (46% N),5.63
20.0,53.15,35.34,Black,Tobacco,20,25,3,DAP (18:46:0),7.19
19.68,84.58,49.49,Black,Sugarcane,18,8,5,Tata Paras NPK 10:26:26,6.95
34.96,51.27,61.31,Red,Sugarcane,10,6,8,NPK Complex 14:35:14,6.12
35.92,77.63,40.46,Sandy,Maize,11,20,13,MAP 28:28:0,6.35
34.24,58.33,25.16,Loamy,Millets,20,3,1,Tata Paras NPK 10:26:26,7.44
34.68,87.77,59.81,Clayey,Ground Nuts,10,13,11,DAP (18:46:0),6.33
27.68,40.59,68.49,Black,Wheat,18,18,10,MAP 28:28:0,5.58
33.2,78.77,60.47,Clayey,Tobacco,16,10,27,Kribhco NPK 20:20:0,6.97
27.18,81.9,48.56,Black,Pulses,7,7,7,DAP (18:46:0),6.14
25.44,75.91,22.61,Sandy,Tobacco,20,24,2,DAP (18:46:0),6.61
31.52,69.39,64.25,Clayey,Pulses,7,9,4,DAP (18:46:0),6.45
25.46,51.01,24.55,Clayey,Paddy,20,11,7,NPK Complex 14:35:14,6.68
28.69,40.14,26.21,Sandy,Oil seeds,11,5,10,Tata Paras NPK 10:26:26,6.88
23.45,49.96,40.46,Loamy,Millets,12,16,1,DAP (18:46:0),6.92
34.95,71.7,43.23,Clayey,Maize,21,24,3,DAP (18:46:0),6.16
25.78,61.41,31.54,Black,Ground Nuts,7,5,19,Iffco NPK 17:17:17,5.69
28.8,46.14,56.87,Loamy,Maize,25,12,4,NPK Complex 14:35:14,6.45
17.78,41.15,20.76,Sandy,Tobacco,20,23,4,DAP (18:46:0),5.82
32.77,89.23,53.9,Sandy,Barley,8,20,27,Urea (46% N),5.58
38.47,72.6,54.09,Red,Wheat,21,12,3,NPK Complex 14:35:14,7.37
39.13,65.82,49.57,Sandy,Wheat,11,18,11,MAP 28:28:0,7.49
33.16,65.35,67.58,Sandy,Sugarcane,8,11,11,Iffco NPK 17:17:17,7.03
19.78,45.44,52.93,Black,Sugarcane,12,17,17,MAP 28:28:0,5.76
37.49,84.81,40.84,Black,Oil seeds,8,2,20,Kribhco NPK 20:20:0,7.01
36.13,75.76,26.0,Clayey,Sugarcane,16,15,9,DAP (18:46:0),7.46
34.93,54.88,49.15,Red,Millets,4,6,15,Kribhco NPK 20:20:0,7.11
27.34,86.84,38.89,Loamy,Wheat,27,21,1,DAP (18:46:0),6.03
30.6,80.08,53.42,Loamy,Barley,11,18,21,Urea (46% N),7.2
38.23,88.61,47.35,Loamy,Oil seeds,8,7,12,NPK Complex 14:35:14,6.72
25.05,49.31,23.05,Sandy,Ground Nuts,4,7,28,Kribhco NPK 20:20:0,6.93
38.63,87.47,62.84,Sandy,Ground Nuts,10,5,12,NPK Complex 14:35:14,5.56
33.04,56.27,31.8,Clayey,Ground Nuts,3,2,25,Kribhco NPK 20:20:0,6.71
38.28,71.08,24.81,Sandy,Millets,10,15,1,DAP (18:46:0),7.48
34.79,79.72,60.04,Black,Maize,14,11,13,Iffco NPK 17:17:17,6.73
30.34,76.29,69.92,Red,Maize,10,12,19,Kribhco NPK 20:20:0,6.42
21.42,66.38,40.25,Black,Sugarcane,11,11,17,Iffco NPK 17:17:17,7.34
22.77,80.73,69.49,Red,Tobacco,25,5,3,Tata Paras NPK 10:26:26,6.11
21.73,56.04,47.36,Clayey,Cotton,9,20,21,Urea (46% N),6.62
28.65,85.89,45.88,Sandy,Sugarcane,7,8,22,Kribhco NPK 20:20:0,6.96
25.51,84.45,28.04,Clayey,Pulses,6,3,17,Iffco NPK 17:17:17,6.12
35.72,85.37,28.9,Red,Maize,12,18,18,Iffco NPK 17:17:17,6.34
32.71,46.79,22.83,Loamy,Ground Nuts,9,9,14,Iffco NPK 17:17:17,7.18
35.01,51.3,48.25,Red,Millets,11,4,19,Kribhco NPK 20:20:0,6.25
33.66,85.46,21.84,Black,Sugarcane,23,3,12,Tata Paras NPK 10:26:26,7.0
18.43,79.88,46.65,Clayey,Maize,23,24,2,DAP (18:46:0),5.51
18.16,89.47,33.2,Loamy,Ground Nuts,12,6,2,Tata Paras NPK 10:26:26,6.65
39.67,69.28,59.64,Clayey,Cotton,5,8,20,Kribhco NPK 20:20:0,6.19
35.6,56.69,28.74,Sandy,Sugarcane,12,9,12,Iffco NPK 17:17:17,5.96
35.24,48.9,40.27,Black,Tobacco,22,10,8,NPK Complex 14:35:14,6.78
33.31,57.97,22.95,Black,Ground Nuts,8,13,8,MAP 28:28:0,5.72
38.48,58.31,22.04,Loamy,Barley,12,18,8,DAP (18:46:0),7.02
18.38,69.87,47.36,Red,Oil seeds,7,12,21,Urea (46% N),5.87
25.19,86.86,29.99,Sandy,Oil seeds,4,12,12,MAP 28:28:0,6.25
33.04,54.0,63.17,Loamy,Millets,8,14,14,Urea (46% N),5.98
32.81,78.64,27.86,Clayey,Pulses,8,2,10,Tata Paras NPK 10:26:26,7.15
34.01,70.12,55.71,Black,Paddy,38,1,8,Tata Paras NPK 10:26:26,6.02
18.11,57.84,28.92,Clayey,Oil seeds,16,6,3,Tata Paras NPK 10:26:26,6.21
23.44,47.37,67.9,Loamy,Oil seeds,2,14,24,Urea (46% N),6.67
37.91,43.64,49.12,Sandy,Tobacco,21,14,5,NPK Complex 14:35:14,7.46
37.31,52.33,66.15,Sandy,Barley,8,20,23,Urea (46% N),6.54
27.38,84.56,54.37,Clayey,Tobacco,22,7,12,NPK Complex 14:35:14,6.1
37.3,86.12,66.18,Black,Paddy,22,5,9,NPK Complex 14:35:14,5.51
26.8,48.34,48.94,Clayey,Pulses,3,10,14,MAP 28:28:0,7.0
34.84,51.23,21.52,Sandy,Sugarcane,18,7,14,NPK Complex 14:35:14,5.92
25.8,74.37,55.46,Loamy,Ground Nuts,13,1,8,Tata Paras NPK 10:26:26,6.04
28.9,48.08,65.67,Black,Oil seeds,4,5,25,Kribhco NPK 20:20:0,6.2
38.57,67.13,42.52,Loamy,Oil seeds,11,13,1,DAP (18:46:0),6.12
37.85,67.78,51.41,Loamy,Pulses,10,2,9,Tata Paras NPK 10:26:26,5.57
36.85,44.56,50.05,Red,Barley,20,3,3,Tata Paras NPK 10:26:26,7.23
33.9,88.64,33.06,Red,Oil seeds,6,11,12,MAP 28:28:0,6.78
26.38,65.76,59.71,Loamy,Sugarcane,12,18,12,DAP (18:46:0),5.95
25.44,74.4,36.69,Black,Paddy,10,15,9,MAP 28:28:0,6.58
31.41,41.81,20.27,Sandy,Paddy,13,21,16,Urea (46% N),5.6
27.52,51.09,42.89,Loamy,Maize,14,16,24,Kribhco NPK 20:20:0,6.33
22.34,80.96,38.58,Black,Wheat,19,19,6,MAP 28:28:0,5.6
19.83,45.16,63.31,Loamy,Oil seeds,5,13,19,Urea (46% N),6.68
37.02,65.65,69.22,Loamy,Wheat,7,7,17,Kribhco NPK 20:20:0,6.24
28.4,75.94,54.88,Red,Cotton,14,18,7,DAP (18:46:0),6.84
28.04,76.66,39.91,Red,Pulses,6,8,3,DAP (18:46:0),5.97
31.05,60.03,49.49,Red,Pulses,11,1,7,Tata Paras NPK 10:26:26,7.49
36.28,55.02,50.55,Loamy,Ground Nuts,16,2,8,Tata Paras NPK 10:26:26,6.59
27.06,65.12,69.05,Sandy,Maize,11,6,23,Kribhco NPK 20:20:0,6.93
20.25,74.21,36.58,Loamy,Oil seeds,6,7,11,Iffco NPK 17:17:17,6.34
27.68,43.17,25.16,Black,Sugarcane,9,12,17,Iffco NPK 17:17:17,7.39
25.93,49.97,46.18,Loamy,Ground Nuts,6,6,8,NPK Complex 14:35:14,7.13
36.4,70.5,26.46,Loamy,Oil seeds,4,11,23,Urea (46% N),7.13
24.01,50.53,39.83,Black,Oil seeds,5,14,10,MAP 28:28:0,6.02
15.73,66.44,63.26,Loamy,Pulses,7,4,20,Iffco NPK 17:17:17,7.14
23.63,52.69,53.16,Loamy,Paddy,25,15,3,DAP (18:46:0),5.96
35.33,52.79,24.78,Black,Wheat,25,6,3,NPK Complex 14:35:14,6.16
37.57,66.22,45.46,Red,Millets,8,10,11,MAP 28:28:0,6.28
31.82,66.22,56.04,Red,Barley,11,15,9,MAP 28:28:0,6.51
38.24,71.71,44.9,Red,Sugarcane,11,20,18,MAP 28:28:0,7.39
28.51,51.95,55.64,Loamy,Cotton,9,21,20,Urea (46% N),6.5
22.97,82.95,25.38,Black,Wheat,27,20,5,DAP (18:46:0),6.77
37.12,82.3,63.12,Red,Millets,13,4,9,NPK Complex 14:35:14,6.98
34.07,41.43,42.3,Loamy,Paddy,22,4,5,NPK Complex 14:35:14,7.4
17.32,43.16,57.37,Red,Pulses,5,2,23,Kribhco NPK 20:20:0,5.61
39.11,88.96,64.04,Loamy,Tobacco,10,21,13,MAP 28:28:0,6.52
27.93,51.67,42.56,Sandy,Sugarcane,15,21,4,DAP (18:46:0),5.89
37.69,47.18,67.08,Black,Tobacco,15,8,14,Iffco NPK 17:17:17,5.68
15.93,82.62,40.88,Loamy,Maize,26,15,9,NPK Complex 14:35:14,6.97
34.62,65.0,53.31,Red,Tobacco,26,7,11,Tata Paras NPK 10:26:26,6.25
35.89,56.41,58.31,Clayey,Barley,8,4,20,Kribhco NPK 20:20:0,6.75
17.6,88.89,35.59,Black,Wheat,42,6,2,Tata Paras NPK 10:26:26,7.32
33.14,72.3,64.34,Red,Ground Nuts,12,15,11,DAP (18:46:0),6.73
30.42,79.65,64.18,Loamy,Wheat,31,16,1,DAP (18:46:0),6.1
38.86,72.21,26.57,Clayey,Maize,15,23,12,MAP 28:28:0,6.97
19.29,42.73,27.14,Loamy,Wheat,14,21,6,MAP 28:28:0,5.86
31.8,88.03,38.55,Clayey,Cotton,6,19,17,Urea (46% N),6.35
25.69,73.03,34.4,Black,Cotton,19,7,3,Tata Paras NPK 10:26:26,6.47
35.3,46.53,59.67,Sandy,Pulses,6,3,9,Iffco NPK 17:17:17,6.2
38.52,59.12,67.03,Loamy,Paddy,25,6,4,NPK Complex 14:35:14,7.26
17.44,42.25,69.79,Loamy,Maize,10,10,23,Kribhco NPK 20:20:0,6.83
36.8,60.94,35.86,Loamy,Sugarcane,13,17,3,DAP (18:46:0),6.98
38.41,86.22,42.92,Clayey,Pulses,4,2,23,Kribhco NPK 20:20:0,6.82
29.99,43.58,66.67,Red,Maize,4,22,19,Urea (46% N),7.37
30.8,78.06,55.87,Loamy,Barley,16,6,6,NPK Complex 14:35:14,7.39
15.25,82.81,40.66,Clayey,Tobacco,14,17,8,Iffco NPK 17:17:17,6.1
29.1,77.26,44.51,Clayey,Maize,35,13,10,Tata Paras NPK 10:26:26,7.07
